UF,Ano,Grupo de idade,Total,Fonte,new_faixa,new_local
Bahia,2002, 25-29,1111483.0,IBGE,25,Bahia
Bahia,2002, 30-34,966655.0,IBGE,30,Bahia
Bahia,2002, 35-39,883007.0,IBGE,35,Bahia
Bahia,2002, 40-44,763104.0,IBGE,40,Bahia
Bahia,2002, 45-49,628548.0,IBGE,45,Bahia
Bahia,2002, 50-54,519544.0,IBGE,50,Bahia
Bahia,2002, 55-59,421311.0,IBGE,55,Bahia
Bahia,2002, 60-64,344255.0,IBGE,60,Bahia
Bahia,2002, 65-69,269216.0,IBGE,65,Bahia
Bahia,2002, 70-74,208087.0,IBGE,70,Bahia
Bahia,2002, 75-79,157090.0,IBGE,75,Bahia
Bahia,2002,80+,195191.0,IBGE,80,Bahia
Minas Gerais,2002, 05-09,1713202.0,IBGE,5,Minas Gerais
Minas Gerais,2002, 10-14,1751040.0,IBGE,10,Minas Gerais
Minas Gerais,2002, 15-19,1800058.0,IBGE,15,Minas Gerais
Minas Gerais,2002, 20-24,1738901.0,IBGE,20,Minas Gerais
Minas Gerais,2002, 25-29,1521747.0,IBGE,25,Minas Gerais
Minas Gerais,2002, 30-34,1418029.0,IBGE,30,Minas Gerais
Minas Gerais,2002, 35-39,1382138.0,IBGE,35,Minas Gerais
Minas Gerais,2002, 40-44,1267013.0,IBGE,40,Minas Gerais
Minas Gerais,2002, 45-49,1075926.0,IBGE,45,Minas Gerais
Minas Gerais,2002, 50-54,857956.0,IBGE,50,Minas Gerais
Minas Gerais,2002, 55-59,669239.0,IBGE,55,Minas Gerais
Minas Gerais,2002, 60-64,549227.0,IBGE,60,Minas Gerais
Minas Gerais,2002, 65-69,447047.0,IBGE,65,Minas Gerais
Minas Gerais,2002, 70-74,339952.0,IBGE,70,Minas Gerais
Minas Gerais,2002, 75-79,234784.0,IBGE,75,Minas Gerais
Minas Gerais,2002,80+,239999.0,IBGE,80,Minas Gerais
Espírito Santo,2002, 05-09,301390.0,IBGE,5,Espírito Santo
Espírito Santo,2002, 10-14,312317.0,IBGE,10,Espírito Santo
Espírito Santo,2002, 15-19,333527.0,IBGE,15,Espírito Santo
Espírito Santo,2002, 20-24,323821.0,IBGE,20,Espírito Santo
Espírito Santo,2002, 25-29,278278.0,IBGE,25,Espírito Santo
Espírito Santo,2002, 30-34,254195.0,IBGE,30,Espírito Santo
Espírito Santo,2002, 35-39,244825.0,IBGE,35,Espírito Santo
Espírito Santo,2002, 40-44,224437.0,IBGE,40,Espírito Santo
Espírito Santo,2002, 45-49,188525.0,IBGE,45,Espírito Santo
Espírito Santo,2002, 50-54,141249.0,IBGE,50,Espírito Santo
Espírito Santo,2002, 55-59,103895.0,IBGE,55,Espírito Santo
Espírito Santo,2002, 60-64,84130.0,IBGE,60,Espírito Santo
Espírito Santo,2002, 65-69,69111.0,IBGE,65,Espírito Santo
Espírito Santo,2002, 70-74,53451.0,IBGE,70,Espírito Santo
Espírito Santo,2002, 75-79,36715.0,IBGE,75,Espírito Santo
Espírito Santo,2002,80+,35277.0,IBGE,80,Espírito Santo
Rio de Janeiro,2002, 05-09,1366159.0,IBGE,5,Rio de Janeiro
Rio de Janeiro,2002, 10-14,1316564.0,IBGE,10,Rio de Janeiro
Rio de Janeiro,2002, 15-19,1367408.0,IBGE,15,Rio de Janeiro
Rio de Janeiro,2002, 20-24,1412651.0,IBGE,20,Rio de Janeiro
Rio de Janeiro,2002, 25-29,1292809.0,IBGE,25,Rio de Janeiro
Rio de Janeiro,2002, 30-34,1207807.0,IBGE,30,Rio de Janeiro
Rio de Janeiro,2002, 35-39,1187431.0,IBGE,35,Rio de Janeiro
Rio de Janeiro,2002, 40-44,1123593.0,IBGE,40,Rio de Janeiro
Rio de Janeiro,2002, 45-49,990197.0,IBGE,45,Rio de Janeiro
Rio de Janeiro,2002, 50-54,807691.0,IBGE,50,Rio de Janeiro
Rio de Janeiro,2002, 55-59,619749.0,IBGE,55,Rio de Janeiro
Rio de Janeiro,2002, 60-64,502025.0,IBGE,60,Rio de Janeiro
Rio de Janeiro,2002, 65-69,416883.0,IBGE,65,Rio de Janeiro
Rio de Janeiro,2002, 70-74,329638.0,IBGE,70,Rio de Janeiro
Rio de Janeiro,2002, 75-79,233642.0,IBGE,75,Rio de Janeiro
Rio de Janeiro,2002,80+,215247.0,IBGE,80,Rio de Janeiro
São Paulo,2002, 05-09,3376546.0,IBGE,5,São Paulo
São Paulo,2002, 10-14,3414510.0,IBGE,10,São Paulo
São Paulo,2002, 15-19,3652314.0,IBGE,15,São Paulo
São Paulo,2002, 20-24,3739035.0,IBGE,20,São Paulo
São Paulo,2002, 25-29,3383472.0,IBGE,25,São Paulo
São Paulo,2002, 30-34,3151559.0,IBGE,30,São Paulo
São Paulo,2002, 35-39,2977841.0,IBGE,35,São Paulo
São Paulo,2002, 40-44,2711456.0,IBGE,40,São Paulo
São Paulo,2002, 45-49,2320977.0,IBGE,45,São Paulo
São Paulo,2002, 50-54,1861348.0,IBGE,50,São Paulo
São Paulo,2002, 55-59,1419974.0,IBGE,55,São Paulo
São Paulo,2002, 60-64,1121860.0,IBGE,60,São Paulo
São Paulo,2002, 65-69,899050.0,IBGE,65,São Paulo
São Paulo,2002, 70-74,700656.0,IBGE,70,São Paulo
São Paulo,2002, 75-79,494589.0,IBGE,75,São Paulo
São Paulo,2002,80+,444349.0,IBGE,80,São Paulo
Paraná,2002, 05-09,926933.0,IBGE,5,Paraná
Paraná,2002, 10-14,941943.0,IBGE,10,Paraná
Paraná,2002, 15-19,938731.0,IBGE,15,Paraná
Paraná,2002, 20-24,919116.0,IBGE,20,Paraná
Paraná,2002, 25-29,826440.0,IBGE,25,Paraná
Paraná,2002, 30-34,804708.0,IBGE,30,Paraná
Paraná,2002, 35-39,764945.0,IBGE,35,Paraná
Paraná,2002, 40-44,671121.0,IBGE,40,Paraná
Paraná,2002, 45-49,565211.0,IBGE,45,Paraná
Paraná,2002, 50-54,456961.0,IBGE,50,Paraná
Paraná,2002, 55-59,358348.0,IBGE,55,Paraná
Paraná,2002, 60-64,284532.0,IBGE,60,Paraná
Paraná,2002, 65-69,223257.0,IBGE,65,Paraná
Paraná,2002, 70-74,166520.0,IBGE,70,Paraná
Paraná,2002, 75-79,111840.0,IBGE,75,Paraná
Paraná,2002,80+,103014.0,IBGE,80,Paraná
Santa Catarina,2002, 05-09,535277.0,IBGE,5,Santa Catarina
Santa Catarina,2002, 10-14,543349.0,IBGE,10,Santa Catarina
Santa Catarina,2002, 15-19,552366.0,IBGE,15,Santa Catarina
Santa Catarina,2002, 20-24,527162.0,IBGE,20,Santa Catarina
Santa Catarina,2002, 25-29,469047.0,IBGE,25,Santa Catarina
Santa Catarina,2002, 30-34,456266.0,IBGE,30,Santa Catarina
Santa Catarina,2002, 35-39,455029.0,IBGE,35,Santa Catarina
Santa Catarina,2002, 40-44,405783.0,IBGE,40,Santa Catarina
Santa Catarina,2002, 45-49,333304.0,IBGE,45,Santa Catarina
Santa Catarina,2002, 50-54,264269.0,IBGE,50,Santa Catarina
Santa Catarina,2002, 55-59,197411.0,IBGE,55,Santa Catarina
Santa Catarina,2002, 60-64,150557.0,IBGE,60,Santa Catarina
Santa Catarina,2002, 65-69,118053.0,IBGE,65,Santa Catarina
Santa Catarina,2002, 70-74,87877.0,IBGE,70,Santa Catarina
Santa Catarina,2002, 75-79,59715.0,IBGE,75,Santa Catarina
Santa Catarina,2002,80+,53717.0,IBGE,80,Santa Catarina
Rio Grande do Sul,2002, 05-09,880434.0,IBGE,5,Rio Grande do Sul
Rio Grande do Sul,2002, 10-14,898656.0,IBGE,10,Rio Grande do Sul
Rio Grande do Sul,2002, 15-19,936576.0,IBGE,15,Rio Grande do Sul
Rio Grande do Sul,2002, 20-24,905976.0,IBGE,20,Rio Grande do Sul
Rio Grande do Sul,2002, 25-29,797696.0,IBGE,25,Rio Grande do Sul
Rio Grande do Sul,2002, 30-34,779207.0,IBGE,30,Rio Grande do Sul
Rio Grande do Sul,2002, 35-39,811662.0,IBGE,35,Rio Grande do Sul
Rio Grande do Sul,2002, 40-44,773388.0,IBGE,40,Rio Grande do Sul
Rio Grande do Sul,2002, 45-49,675444.0,IBGE,45,Rio Grande do Sul
Rio Grande do Sul,2002, 50-54,558946.0,IBGE,50,Rio Grande do Sul
Rio Grande do Sul,2002, 55-59,437141.0,IBGE,55,Rio Grande do Sul
Rio Grande do Sul,2002, 60-64,347837.0,IBGE,60,Rio Grande do Sul
Rio Grande do Sul,2002, 65-69,282392.0,IBGE,65,Rio Grande do Sul
Rio Grande do Sul,2002, 70-74,219480.0,IBGE,70,Rio Grande do Sul
Rio Grande do Sul,2002, 75-79,153187.0,IBGE,75,Rio Grande do Sul
Rio Grande do Sul,2002,80+,144359.0,IBGE,80,Rio Grande do Sul
Mato Grosso do Sul,2002, 05-09,221853.0,IBGE,5,Mato Grosso do Sul
Mato Grosso do Sul,2002, 10-14,225413.0,IBGE,10,Mato Grosso do Sul
Mato Grosso do Sul,2002, 15-19,224428.0,IBGE,15,Mato Grosso do Sul
Mato Grosso do Sul,2002, 20-24,213474.0,IBGE,20,Mato Grosso do Sul
Mato Grosso do Sul,2002, 25-29,186303.0,IBGE,25,Mato Grosso do Sul
Mato Grosso do Sul,2002, 30-34,174702.0,IBGE,30,Mato Grosso do Sul
Mato Grosso do Sul,2002, 35-39,164301.0,IBGE,35,Mato Grosso do Sul
Mato Grosso do Sul,2002, 40-44,144409.0,IBGE,40,Mato Grosso do Sul
Mato Grosso do Sul,2002, 45-49,119260.0,IBGE,45,Mato Grosso do Sul
Mato Grosso do Sul,2002, 50-54,92819.0,IBGE,50,Mato Grosso do Sul
Mato Grosso do Sul,2002, 55-59,71487.0,IBGE,55,Mato Grosso do Sul
Mato Grosso do Sul,2002, 60-64,57434.0,IBGE,60,Mato Grosso do Sul
Mato Grosso do Sul,2002, 65-69,44321.0,IBGE,65,Mato Grosso do Sul
Mato Grosso do Sul,2002, 70-74,32385.0,IBGE,70,Mato Grosso do Sul
Mato Grosso do Sul,2002, 75-79,21712.0,IBGE,75,Mato Grosso do Sul
Mato Grosso do Sul,2002,80+,23405.0,IBGE,80,Mato Grosso do Sul
Mato Grosso,2002, 05-09,290077.0,IBGE,5,Mato Grosso
Mato Grosso,2002, 10-14,286446.0,IBGE,10,Mato Grosso
Mato Grosso,2002, 15-19,287017.0,IBGE,15,Mato Grosso
Mato Grosso,2002, 20-24,277628.0,IBGE,20,Mato Grosso
Mato Grosso,2002, 25-29,244051.0,IBGE,25,Mato Grosso
Mato Grosso,2002, 30-34,221451.0,IBGE,30,Mato Grosso
Mato Grosso,2002, 35-39,199268.0,IBGE,35,Mato Grosso
Mato Grosso,2002, 40-44,168151.0,IBGE,40,Mato Grosso
Mato Grosso,2002, 45-49,134051.0,IBGE,45,Mato Grosso
Mato Grosso,2002, 50-54,101282.0,IBGE,50,Mato Grosso
Mato Grosso,2002, 55-59,76119.0,IBGE,55,Mato Grosso
Mato Grosso,2002, 60-64,59250.0,IBGE,60,Mato Grosso
Mato Grosso,2002, 65-69,43217.0,IBGE,65,Mato Grosso
Mato Grosso,2002, 70-74,29048.0,IBGE,70,Mato Grosso
Mato Grosso,2002, 75-79,18296.0,IBGE,75,Mato Grosso
Mato Grosso,2002,80+,19057.0,IBGE,80,Mato Grosso
Goiás,2002, 05-09,523855.0,IBGE,5,Goiás
Goiás,2002, 10-14,519441.0,IBGE,10,Goiás
Goiás,2002, 15-19,531030.0,IBGE,15,Goiás
Goiás,2002, 20-24,530982.0,IBGE,20,Goiás
Goiás,2002, 25-29,484753.0,IBGE,25,Goiás
Goiás,2002, 30-34,441439.0,IBGE,30,Goiás
Goiás,2002, 35-39,399422.0,IBGE,35,Goiás
Goiás,2002, 40-44,343405.0,IBGE,40,Goiás
Goiás,2002, 45-49,280654.0,IBGE,45,Goiás
Goiás,2002, 50-54,220281.0,IBGE,50,Goiás
Goiás,2002, 55-59,171223.0,IBGE,55,Goiás
Goiás,2002, 60-64,137447.0,IBGE,60,Goiás
Goiás,2002, 65-69,103549.0,IBGE,65,Goiás
Goiás,2002, 70-74,72350.0,IBGE,70,Goiás
Goiás,2002, 75-79,47611.0,IBGE,75,Goiás
Goiás,2002,80+,49598.0,IBGE,80,Goiás
Distrito Federal,2002, 05-09,227219.0,IBGE,5,Distrito Federal
Distrito Federal,2002, 10-14,212836.0,IBGE,10,Distrito Federal
Distrito Federal,2002, 15-19,231882.0,IBGE,15,Distrito Federal
Distrito Federal,2002, 20-24,254509.0,IBGE,20,Distrito Federal
Distrito Federal,2002, 25-29,229486.0,IBGE,25,Distrito Federal
Distrito Federal,2002, 30-34,197792.0,IBGE,30,Distrito Federal
Distrito Federal,2002, 35-39,172933.0,IBGE,35,Distrito Federal
Distrito Federal,2002, 40-44,140968.0,IBGE,40,Distrito Federal
Distrito Federal,2002, 45-49,113031.0,IBGE,45,Distrito Federal
Distrito Federal,2002, 50-54,88203.0,IBGE,50,Distrito Federal
Distrito Federal,2002, 55-59,63727.0,IBGE,55,Distrito Federal
Distrito Federal,2002, 60-64,48379.0,IBGE,60,Distrito Federal
Distrito Federal,2002, 65-69,34808.0,IBGE,65,Distrito Federal
Distrito Federal,2002, 70-74,23102.0,IBGE,70,Distrito Federal
Distrito Federal,2002, 75-79,14832.0,IBGE,75,Distrito Federal
Distrito Federal,2002,80+,14842.0,IBGE,80,Distrito Federal
Brasil,2003, 05-09,17349975.0,IBGE,5,Brasil
Brasil,2003, 10-14,17339680.0,IBGE,10,Brasil
Brasil,2003, 15-19,17786266.0,IBGE,15,Brasil
Brasil,2003, 20-24,17423254.0,IBGE,20,Brasil
Brasil,2003, 25-29,15333558.0,IBGE,25,Brasil
Brasil,2003, 30-34,13814692.0,IBGE,30,Brasil
Brasil,2003, 35-39,13023806.0,IBGE,35,Brasil
Brasil,2003, 40-44,11728336.0,IBGE,40,Brasil
Brasil,2003, 45-49,9964049.0,IBGE,45,Brasil
Brasil,2003, 50-54,8110948.0,IBGE,50,Brasil
Brasil,2003, 55-59,6343976.0,IBGE,55,Brasil
Brasil,2003, 60-64,5003998.0,IBGE,60,Brasil
Brasil,2003, 65-69,4021700.0,IBGE,65,Brasil
Brasil,2003, 70-74,3040807.0,IBGE,70,Brasil
Brasil,2003, 75-79,2195538.0,IBGE,75,Brasil
Brasil,2003,80+,2256815.0,IBGE,80,Brasil
Norte,2003, 05-09,1734384.0,IBGE,5,Norte
Norte,2003, 10-14,1621286.0,IBGE,10,Norte
Norte,2003, 15-19,1563109.0,IBGE,15,Norte
Norte,2003, 20-24,1451725.0,IBGE,20,Norte
Norte,2003, 25-29,1225073.0,IBGE,25,Norte
Norte,2003, 30-34,1018449.0,IBGE,30,Norte
Norte,2003, 35-39,867774.0,IBGE,35,Norte
Norte,2003, 40-44,731083.0,IBGE,40,Norte
Norte,2003, 45-49,594737.0,IBGE,45,Norte
Norte,2003, 50-54,458068.0,IBGE,50,Norte
Norte,2003, 55-59,345367.0,IBGE,55,Norte
Norte,2003, 60-64,270135.0,IBGE,60,Norte
Norte,2003, 65-69,205682.0,IBGE,65,Norte
Norte,2003, 70-74,147372.0,IBGE,70,Norte
Norte,2003, 75-79,100058.0,IBGE,75,Norte
Norte,2003,80+,118475.0,IBGE,80,Norte
Nordeste,2003, 05-09,5277497.0,IBGE,5,Nordeste
Nordeste,2003, 10-14,5310593.0,IBGE,10,Nordeste
Nordeste,2003, 15-19,5419754.0,IBGE,15,Nordeste
Nordeste,2003, 20-24,5002391.0,IBGE,20,Nordeste
Nordeste,2003, 25-29,4170595.0,IBGE,25,Nordeste
Nordeste,2003, 30-34,3619771.0,IBGE,30,Nordeste
Nordeste,2003, 35-39,3326352.0,IBGE,35,Nordeste
Nordeste,2003, 40-44,2858003.0,IBGE,40,Nordeste
Nordeste,2003, 45-49,2347920.0,IBGE,45,Nordeste
Nordeste,2003, 50-54,1974813.0,IBGE,50,Nordeste
Nordeste,2003, 55-59,1621277.0,IBGE,55,Nordeste
Nordeste,2003, 60-64,1316732.0,IBGE,60,Nordeste
Nordeste,2003, 65-69,1060436.0,IBGE,65,Nordeste
Nordeste,2003, 70-74,789727.0,IBGE,70,Nordeste
Nordeste,2003, 75-79,609996.0,IBGE,75,Nordeste
Nordeste,2003,80+,731623.0,IBGE,80,Nordeste
Sudeste,2003, 05-09,6748846.0,IBGE,5,Sudeste
Sudeste,2003, 10-14,6775735.0,IBGE,10,Sudeste
Sudeste,2003, 15-19,7102966.0,IBGE,15,Sudeste
Sudeste,2003, 20-24,7288787.0,IBGE,20,Sudeste
Sudeste,2003, 25-29,6626931.0,IBGE,25,Sudeste
Sudeste,2003, 30-34,6082422.0,IBGE,30,Sudeste
Sudeste,2003, 35-39,5831644.0,IBGE,35,Sudeste
Sudeste,2003, 40-44,5419627.0,IBGE,40,Sudeste
Sudeste,2003, 45-49,4723550.0,IBGE,45,Sudeste
Sudeste,2003, 50-54,3819353.0,IBGE,50,Sudeste
Sudeste,2003, 55-59,2939990.0,IBGE,55,Sudeste
Sudeste,2003, 60-64,2301530.0,IBGE,60,Sudeste
Sudeste,2003, 65-69,1878577.0,IBGE,65,Sudeste
Sudeste,2003, 70-74,1453385.0,IBGE,70,Sudeste
Sudeste,2003, 75-79,1040628.0,IBGE,75,Sudeste
Sudeste,2003,80+,980820.0,IBGE,80,Sudeste
Sul,2003, 05-09,2322846.0,IBGE,5,Sul
Sul,2003, 10-14,2379663.0,IBGE,10,Sul
Sul,2003, 15-19,2421874.0,IBGE,15,Sul
Sul,2003, 20-24,2381824.0,IBGE,20,Sul
Sul,2003, 25-29,2131035.0,IBGE,25,Sul
Sul,2003, 30-34,2036167.0,IBGE,30,Sul
Sul,2003, 35-39,2038826.0,IBGE,35,Sul
Sul,2003, 40-44,1893382.0,IBGE,40,Sul
Sul,2003, 45-49,1623043.0,IBGE,45,Sul
Sul,2003, 50-54,1330920.0,IBGE,50,Sul
Sul,2003, 55-59,1037447.0,IBGE,55,Sul
Sul,2003, 60-64,804177.0,IBGE,60,Sul
Sul,2003, 65-69,639827.0,IBGE,65,Sul
Sul,2003, 70-74,486679.0,IBGE,70,Sul
Sul,2003, 75-79,337402.0,IBGE,75,Sul
Sul,2003,80+,314845.0,IBGE,80,Sul
Centro-Oeste,2003, 05-09,1266402.0,IBGE,5,Centro-Oeste
Centro-Oeste,2003, 10-14,1252403.0,IBGE,10,Centro-Oeste
Centro-Oeste,2003, 15-19,1278563.0,IBGE,15,Centro-Oeste
Centro-Oeste,2003, 20-24,1298527.0,IBGE,20,Centro-Oeste
Centro-Oeste,2003, 25-29,1179924.0,IBGE,25,Centro-Oeste
Centro-Oeste,2003, 30-34,1057883.0,IBGE,30,Centro-Oeste
Centro-Oeste,2003, 35-39,959210.0,IBGE,35,Centro-Oeste
Centro-Oeste,2003, 40-44,826241.0,IBGE,40,Centro-Oeste
Centro-Oeste,2003, 45-49,674799.0,IBGE,45,Centro-Oeste
Centro-Oeste,2003, 50-54,527794.0,IBGE,50,Centro-Oeste
Centro-Oeste,2003, 55-59,399895.0,IBGE,55,Centro-Oeste
Centro-Oeste,2003, 60-64,311424.0,IBGE,60,Centro-Oeste
Centro-Oeste,2003, 65-69,237178.0,IBGE,65,Centro-Oeste
Centro-Oeste,2003, 70-74,163644.0,IBGE,70,Centro-Oeste
Centro-Oeste,2003, 75-79,107454.0,IBGE,75,Centro-Oeste
Centro-Oeste,2003,80+,111052.0,IBGE,80,Centro-Oeste
Rondônia,2003, 05-09,158001.0,IBGE,5,Rondônia
Rondônia,2003, 10-14,157186.0,IBGE,10,Rondônia
Rondônia,2003, 15-19,154448.0,IBGE,15,Rondônia
Rondônia,2003, 20-24,143618.0,IBGE,20,Rondônia
Rondônia,2003, 25-29,126787.0,IBGE,25,Rondônia
Rondônia,2003, 30-34,112665.0,IBGE,30,Rondônia
Rondônia,2003, 35-39,101248.0,IBGE,35,Rondônia
Rondônia,2003, 40-44,86467.0,IBGE,40,Rondônia
Rondônia,2003, 45-49,68384.0,IBGE,45,Rondônia
Rondônia,2003, 50-54,51682.0,IBGE,50,Rondônia
Rondônia,2003, 55-59,38208.0,IBGE,55,Rondônia
Rondônia,2003, 60-64,29153.0,IBGE,60,Rondônia
Rondônia,2003, 65-69,22097.0,IBGE,65,Rondônia
Rondônia,2003, 70-74,15170.0,IBGE,70,Rondônia
Rondônia,2003, 75-79,9443.0,IBGE,75,Rondônia
Rondônia,2003,80+,8417.0,IBGE,80,Rondônia
Acre,2003, 05-09,83965.0,IBGE,5,Acre
Acre,2003, 10-14,71710.0,IBGE,10,Acre
Acre,2003, 15-19,68378.0,IBGE,15,Acre
Acre,2003, 20-24,64426.0,IBGE,20,Acre
Acre,2003, 25-29,53614.0,IBGE,25,Acre
Acre,2003, 30-34,43371.0,IBGE,30,Acre
Acre,2003, 35-39,36232.0,IBGE,35,Acre
Acre,2003, 40-44,30276.0,IBGE,40,Acre
Acre,2003, 45-49,24802.0,IBGE,45,Acre
Acre,2003, 50-54,19400.0,IBGE,50,Acre
Acre,2003, 55-59,14787.0,IBGE,55,Acre
Acre,2003, 60-64,11402.0,IBGE,60,Acre
Acre,2003, 65-69,8536.0,IBGE,65,Acre
Acre,2003, 70-74,6470.0,IBGE,70,Acre
Acre,2003, 75-79,4851.0,IBGE,75,Acre
Acre,2003,80+,5356.0,IBGE,80,Acre
Amazonas,2003, 05-09,391582.0,IBGE,5,Amazonas
Amazonas,2003, 10-14,352317.0,IBGE,10,Amazonas
Amazonas,2003, 15-19,336618.0,IBGE,15,Amazonas
Amazonas,2003, 20-24,318380.0,IBGE,20,Amazonas
Amazonas,2003, 25-29,268955.0,IBGE,25,Amazonas
Amazonas,2003, 30-34,216229.0,IBGE,30,Amazonas
Amazonas,2003, 35-39,180225.0,IBGE,35,Amazonas
Amazonas,2003, 40-44,151474.0,IBGE,40,Amazonas
Amazonas,2003, 45-49,121172.0,IBGE,45,Amazonas
Amazonas,2003, 50-54,90877.0,IBGE,50,Amazonas
Amazonas,2003, 55-59,66659.0,IBGE,55,Amazonas
Amazonas,2003, 60-64,51567.0,IBGE,60,Amazonas
Amazonas,2003, 65-69,39486.0,IBGE,65,Amazonas
Amazonas,2003, 70-74,29169.0,IBGE,70,Amazonas
Amazonas,2003, 75-79,20579.0,IBGE,75,Amazonas
Amazonas,2003,80+,24952.0,IBGE,80,Amazonas
Roraima,2003, 05-09,50969.0,IBGE,5,Roraima
Roraima,2003, 10-14,43777.0,IBGE,10,Roraima
Roraima,2003, 15-19,40701.0,IBGE,15,Roraima
Roraima,2003, 20-24,38405.0,IBGE,20,Roraima
Roraima,2003, 25-29,32236.0,IBGE,25,Roraima
Roraima,2003, 30-34,26992.0,IBGE,30,Roraima
Roraima,2003, 35-39,23727.0,IBGE,35,Roraima
Roraima,2003, 40-44,19819.0,IBGE,40,Roraima
Roraima,2003, 45-49,15382.0,IBGE,45,Roraima
Roraima,2003, 50-54,11399.0,IBGE,50,Roraima
Roraima,2003, 55-59,7863.0,IBGE,55,Roraima
Roraima,2003, 60-64,5579.0,IBGE,60,Roraima
Roraima,2003, 65-69,4173.0,IBGE,65,Roraima
Roraima,2003, 70-74,2989.0,IBGE,70,Roraima
Roraima,2003, 75-79,2071.0,IBGE,75,Roraima
Roraima,2003,80+,2236.0,IBGE,80,Roraima
Pará,2003, 05-09,827996.0,IBGE,5,Pará
Pará,2003, 10-14,792390.0,IBGE,10,Pará
Pará,2003, 15-19,767076.0,IBGE,15,Pará
Pará,2003, 20-24,705196.0,IBGE,20,Pará
Pará,2003, 25-29,588072.0,IBGE,25,Pará
Pará,2003, 30-34,487631.0,IBGE,30,Pará
Pará,2003, 35-39,412991.0,IBGE,35,Pará
Pará,2003, 40-44,348875.0,IBGE,40,Pará
Pará,2003, 45-49,288388.0,IBGE,45,Pará
Pará,2003, 50-54,224213.0,IBGE,50,Pará
Pará,2003, 55-59,171683.0,IBGE,55,Pará
Pará,2003, 60-64,135605.0,IBGE,60,Pará
Pará,2003, 65-69,102569.0,IBGE,65,Pará
Pará,2003, 70-74,72844.0,IBGE,70,Pará
Pará,2003, 75-79,49019.0,IBGE,75,Pará
Pará,2003,80+,60537.0,IBGE,80,Pará
Amapá,2003, 05-09,77168.0,IBGE,5,Amapá
Amapá,2003, 10-14,66427.0,IBGE,10,Amapá
Amapá,2003, 15-19,61805.0,IBGE,15,Amapá
Amapá,2003, 20-24,56958.0,IBGE,20,Amapá
Amapá,2003, 25-29,48654.0,IBGE,25,Amapá
Amapá,2003, 30-34,40575.0,IBGE,30,Amapá
Amapá,2003, 35-39,32789.0,IBGE,35,Amapá
Amapá,2003, 40-44,25861.0,IBGE,40,Amapá
Amapá,2003, 45-49,20312.0,IBGE,45,Amapá
Amapá,2003, 50-54,14696.0,IBGE,50,Amapá
Amapá,2003, 55-59,10674.0,IBGE,55,Amapá
Amapá,2003, 60-64,8248.0,IBGE,60,Amapá
Amapá,2003, 65-69,6032.0,IBGE,65,Amapá
Amapá,2003, 70-74,4357.0,IBGE,70,Amapá
Amapá,2003, 75-79,2797.0,IBGE,75,Amapá
Amapá,2003,80+,4050.0,IBGE,80,Amapá
Tocantins,2003, 05-09,144703.0,IBGE,5,Tocantins
Tocantins,2003, 10-14,137479.0,IBGE,10,Tocantins
Tocantins,2003, 15-19,134083.0,IBGE,15,Tocantins
Tocantins,2003, 20-24,124742.0,IBGE,20,Tocantins
Tocantins,2003, 25-29,106755.0,IBGE,25,Tocantins
Tocantins,2003, 30-34,90986.0,IBGE,30,Tocantins
Tocantins,2003, 35-39,80562.0,IBGE,35,Tocantins
Tocantins,2003, 40-44,68311.0,IBGE,40,Tocantins
Tocantins,2003, 45-49,56297.0,IBGE,45,Tocantins
Tocantins,2003, 50-54,45801.0,IBGE,50,Tocantins
Tocantins,2003, 55-59,35493.0,IBGE,55,Tocantins
Tocantins,2003, 60-64,28581.0,IBGE,60,Tocantins
Tocantins,2003, 65-69,22789.0,IBGE,65,Tocantins
Tocantins,2003, 70-74,16373.0,IBGE,70,Tocantins
Tocantins,2003, 75-79,11298.0,IBGE,75,Tocantins
Tocantins,2003,80+,12927.0,IBGE,80,Tocantins
Maranhão,2003, 05-09,719667.0,IBGE,5,Maranhão
Maranhão,2003, 10-14,717159.0,IBGE,10,Maranhão
Maranhão,2003, 15-19,712992.0,IBGE,15,Maranhão
Maranhão,2003, 20-24,619519.0,IBGE,20,Maranhão
Maranhão,2003, 25-29,480136.0,IBGE,25,Maranhão
Maranhão,2003, 30-34,397746.0,IBGE,30,Maranhão
Maranhão,2003, 35-39,353225.0,IBGE,35,Maranhão
Maranhão,2003, 40-44,302366.0,IBGE,40,Maranhão
Maranhão,2003, 45-49,255081.0,IBGE,45,Maranhão
Maranhão,2003, 50-54,212429.0,IBGE,50,Maranhão
Maranhão,2003, 55-59,170049.0,IBGE,55,Maranhão
Maranhão,2003, 60-64,141418.0,IBGE,60,Maranhão
Maranhão,2003, 65-69,112806.0,IBGE,65,Maranhão
Maranhão,2003, 70-74,81274.0,IBGE,70,Maranhão
Maranhão,2003, 75-79,56428.0,IBGE,75,Maranhão
Maranhão,2003,80+,74452.0,IBGE,80,Maranhão
Piauí,2003, 05-09,308753.0,IBGE,5,Piauí
Piauí,2003, 10-14,322321.0,IBGE,10,Piauí
Piauí,2003, 15-19,335098.0,IBGE,15,Piauí
Piauí,2003, 20-24,300971.0,IBGE,20,Piauí
Piauí,2003, 25-29,244854.0,IBGE,25,Piauí
Piauí,2003, 30-34,208169.0,IBGE,30,Piauí
Piauí,2003, 35-39,194753.0,IBGE,35,Piauí
Piauí,2003, 40-44,167929.0,IBGE,40,Piauí
Piauí,2003, 45-49,140354.0,IBGE,45,Piauí
