Ano,UF,idade,Mulheres,Homens,Total
2012,ac,10 a 14 anos,-7.814111784259777,-7.9073667445148565,-7.860432325066044
2012,ac,15 a 19 anos,-7.613836405777688,-6.522235455657312,-6.9242596829723775
2012,ac,20 a 24 anos,-7.302664677045059,-5.921903268123057,-6.389156167220201
2012,ac,25 a 29 anos,-7.005644890249411,-5.874994195923109,-6.293851774844243
2012,ac,30 a 34 anos,-6.736211157670794,-5.6435802691041745,-6.055487193739115
2012,ac,35 a 39 anos,-6.394902899711571,-5.963469273701983,-6.157204783055984
2012,ac,40 a 44 anos,-6.236032261250871,-5.559987339475026,-5.8430891372514075
2012,ac,45 a 49 anos,-5.841938847650536,-5.256284417591886,-5.506863051201438
2012,ac,50 a 54 anos,-5.462163888636156,-4.772949655489774,-5.064316271885912
2012,ac,55 a 59 anos,-4.966887799403139,-4.462744165908286,-4.6813303106052615
2012,ac,60 a 64 anos,-4.856176102420758,-4.0110532720831555,-4.3398974457286394
2012,ac,65 a 69 anos,-4.2247506677018425,-3.6239229300272444,-3.886789976536314
2012,ac,70 a 74 anos,-3.6331376963742024,-3.2856571741038203,-3.4408342000866368
2012,ac,75 a 79 anos,-3.3953027636102586,-3.0972029284735902,-3.23288829169764
2012,ac,80 anos ou mais,-2.4771455979000176,-2.1370106782388065,-2.2979580311622665
2013,ac,Menos de 1 ano,-4.065930494592729,-4.161032040811676,-4.114100335748887
2013,ac,1 a 4 anos,-7.0530897519706555,-6.8260480333300215,-6.930812679768256
2013,ac,5 a 9 anos,-8.4968002234118,-7.485913020203295,-7.858239446940221
2013,ac,10 a 14 anos,-7.994438513105149,-7.410810288559993,-7.655651879317308
2013,ac,15 a 19 anos,-7.261811321340546,-6.306823276654351,-6.671852107597589
2013,ac,20 a 24 anos,-7.3093766581964115,-5.941270100599517,-6.405335961795941
2013,ac,25 a 29 anos,-7.263616340468492,-5.965394868906078,-6.423434240647335
2013,ac,30 a 34 anos,-6.799141769604938,-5.86141235859735,-6.2314743989646875
2013,ac,35 a 39 anos,-6.861348036321104,-5.5489325245244085,-6.007534093234933
2013,ac,40 a 44 anos,-6.24790901737574,-5.751323116301629,-5.970251679997615
2013,ac,45 a 49 anos,-5.877601130191948,-5.279021692383433,-5.534442546273351
2013,ac,50 a 54 anos,-5.400818941460974,-4.880956842254999,-5.110989015762552
2013,ac,55 a 59 anos,-5.148267954143063,-4.482304606452184,-4.7590237043714385
2013,ac,60 a 64 anos,-4.4839347697222065,-4.33964082083554,-4.408365508661715
2013,ac,65 a 69 anos,-4.043490979206647,-3.667884184795049,-3.842364166170859
2013,ac,70 a 74 anos,-3.814905198296992,-3.345385994978386,-3.5489974880519224
2013,ac,75 a 79 anos,-3.2311093498878063,-3.049214737025038,-3.1352044698652968
2013,ac,80 anos ou mais,-2.549812382912039,-2.1929949882152098,-2.361973629896088
2014,ac,Menos de 1 ano,-4.160066095446067,-3.999411669726537,-4.075496805352499
2014,ac,1 a 4 anos,-7.531588546343337,-7.049294244366504,-7.256811179929976
2014,ac,5 a 9 anos,-8.170301174198723,-8.048388505609157,-8.10611520436556
2014,ac,10 a 14 anos,-7.675227577958409,-7.767486428512222,-7.7212048676857075
2014,ac,15 a 19 anos,-7.666649231849312,-6.283260142751121,-6.747786642760776
2014,ac,20 a 24 anos,-7.275266644827613,-5.982253947760158,-6.4300970650149685
2014,ac,25 a 29 anos,-7.076412416911811,-5.943858537647859,-6.363489765935167
2014,ac,30 a 34 anos,-6.86553858951559,-5.9270392941687735,-6.297658229200004
2014,ac,35 a 39 anos,-6.57087937401167,-5.809043565566798,-6.122055994841549
2014,ac,40 a 44 anos,-6.283316270910821,-5.68912470810904,-5.9444165517814
2014,ac,45 a 49 anos,-5.954936109133939,-5.048104701054666,-5.402798285024778
2014,ac,50 a 54 anos,-5.530094353894432,-4.955245393020918,-5.205421935205895
2014,ac,55 a 59 anos,-4.912316133994931,-4.380957378042173,-4.610994617728816
2014,ac,60 a 64 anos,-4.753449671714114,-4.241547422329493,-4.462872525200752
2014,ac,65 a 69 anos,-4.267696398819627,-3.7546654367457863,-3.984067124131354
2014,ac,70 a 74 anos,-3.6888399573109534,-3.456415937692156,-3.564560416323791
2014,ac,75 a 79 anos,-3.167183289761225,-2.9832556602552494,-3.070637622114948
2014,ac,80 anos ou mais,-2.343764807967029,-2.1349645278265523,-2.23833747553697
2015,ac,Menos de 1 ano,-4.109436910267811,-4.039466827389247,-4.073246979185485
2015,ac,1 a 4 anos,-7.119114416826315,-7.565264940555585,-7.321985895142742
2015,ac,5 a 9 anos,-7.995201771441,-8.408043912672955,-8.185068964643662
2015,ac,10 a 14 anos,-8.408612694193263,-7.55576709287691,-7.885727022743632
2015,ac,15 a 19 anos,-7.511871354422735,-6.419052930743621,-6.817821455796776
2015,ac,20 a 24 anos,-7.667641106791004,-6.118488902745931,-6.615115066047344
2015,ac,25 a 29 anos,-7.267692492632165,-6.028199384420123,-6.473452444868593
2015,ac,30 a 34 anos,-6.87131078760983,-5.858093879340593,-6.25004390279651
2015,ac,35 a 39 anos,-6.805212289324236,-5.66566383280472,-6.086139201489924
2015,ac,40 a 44 anos,-6.366351573435171,-5.431312913344793,-5.796363790840943
2015,ac,45 a 49 anos,-5.697611266993855,-5.1722926280944215,-5.401502025309471
2015,ac,50 a 54 anos,-5.453711529354709,-4.982224164787834,-5.193037934269649
2015,ac,55 a 59 anos,-5.141859690113491,-4.492714625910294,-4.76540695118944
2015,ac,60 a 64 anos,-4.764200591271671,-4.147014927734995,-4.407268861501756
2015,ac,65 a 69 anos,-4.169818319263488,-3.9538195809192946,-4.05822204085186
2015,ac,70 a 74 anos,-3.5817704299644486,-3.33549844447639,-3.4501555713971155
2015,ac,75 a 79 anos,-3.3205249116402347,-2.9831423892888376,-3.1375429754796587
2015,ac,80 anos ou mais,-2.362130196531583,-2.16332305243483,-2.262498471460281
2016,ac,Menos de 1 ano,-4.258366990528516,-4.128364851547086,-4.189210875305971
2016,ac,1 a 4 anos,-7.071283400897082,-6.80421569060381,-6.926181958984141
2016,ac,5 a 9 anos,-7.844055609705656,-8.03224975948576,-7.935849291114929
2016,ac,10 a 14 anos,-8.194112713135132,-7.691321926895827,-7.906108292465242
2016,ac,15 a 19 anos,-7.188470764560214,-5.761870878702053,-6.231861353904062
2016,ac,20 a 24 anos,-7.463043994275263,-5.94712261152413,-6.437209465157466
2016,ac,25 a 29 anos,-7.452052125508063,-5.670511534952645,-6.2165070035832475
2016,ac,30 a 34 anos,-6.941621506841643,-5.7302921465226735,-6.173060158217607
2016,ac,35 a 39 anos,-6.734514493850366,-5.66585764518113,-6.069145282782943
2016,ac,40 a 44 anos,-6.223510595563864,-5.4451933230286285,-5.763493283856805
2016,ac,45 a 49 anos,-5.964385270498675,-5.178420670022816,-5.497348792413305
2016,ac,50 a 54 anos,-5.614831937469109,-4.972252371936016,-5.245877744213059
2016,ac,55 a 59 anos,-5.064378210937115,-4.411607821228111,-4.686370736033778
2016,ac,60 a 64 anos,-4.5800788414820515,-4.187920404035601,-4.364832796816056
2016,ac,65 a 69 anos,-4.331661497161484,-3.805773973158684,-4.039566521068825
2016,ac,70 a 74 anos,-3.7794001553551606,-3.349700906570284,-3.540706969744872
2016,ac,75 a 79 anos,-3.1193977300001685,-2.823696031627978,-2.9612834925643727
2016,ac,80 anos ou mais,-2.3734074733675374,-2.170941524199495,-2.272316263229558
2017,ac,Menos de 1 ano,-4.420578012055927,-4.1866439611647435,-4.295178310024414
2017,ac,1 a 4 anos,-7.147655988427157,-7.065202229623066,-7.104753158412412
2017,ac,5 a 9 anos,-8.059153842925223,-8.191234471087256,-8.124501968649266
2017,ac,10 a 14 anos,-7.805589978098227,-7.328875399884706,-7.5336970053325665
2017,ac,15 a 19 anos,-7.297042858925891,-5.703566951924533,-6.201530805279006
2017,ac,20 a 24 anos,-7.469755975426596,-5.574902065035408,-6.121955433721595
2017,ac,25 a 29 anos,-7.153985609139544,-5.597241175723183,-6.107030462766206
2017,ac,30 a 34 anos,-6.882855183798255,-5.599730912908845,-6.059432021498244
2017,ac,35 a 39 anos,-6.700286378157891,-5.586461545907143,-6.002030559129243
2017,ac,40 a 44 anos,-6.437166080505283,-5.610476867748835,-5.944365553902211
2017,ac,45 a 49 anos,-5.663575316418844,-5.392945875780575,-5.519700884050063
2017,ac,50 a 54 anos,-5.449668494987913,-4.938596336045832,-5.163996435028658
2017,ac,55 a 59 anos,-5.010492552357448,-4.638067301307607,-4.8079932466714075
2017,ac,60 a 64 anos,-4.813354691857753,-4.1960360575132105,-4.458759749539209
2017,ac,65 a 69 anos,-4.211026430482731,-3.8679728154762705,-4.028008977152849
2017,ac,70 a 74 anos,-3.7877416162066933,-3.2935381740864007,-3.510248779740753
2017,ac,75 a 79 anos,-3.2723190955166164,-2.986487943474302,-3.120495433683059
2017,ac,80 anos ou mais,-2.3029210847459383,-2.253127581689625,-2.2793959200947977
2018,ac,Menos de 1 ano,-4.289830866107272,-3.989333391545997,-4.12261044573137
2018,ac,1 a 4 anos,-6.943936672772202,-7.271498882345689,-7.097607212045678
2018,ac,5 a 9 anos,-7.896957845003585,-8.278475277829594,-8.073884737518705
2018,ac,10 a 14 anos,-7.56861714118833,-7.617931352161855,-7.593609113810952
2018,ac,15 a 19 anos,-7.335636374479732,-5.985415118726622,-6.437638664013091
2018,ac,20 a 24 anos,-6.994629869685256,-5.672090204790255,-6.123650751609386
2018,ac,25 a 29 anos,-7.232984726357527,-5.744876872867755,-6.242310949683893
2018,ac,30 a 34 anos,-7.0962667466707705,-5.698398586575051,-6.183118972381544
2018,ac,35 a 39 anos,-6.591367369863818,-5.54302226133356,-5.942396778463381
2018,ac,40 a 44 anos,-6.059011015699559,-5.492548381947675,-5.739084763054366
2018,ac,45 a 49 anos,-5.80459811461808,-5.184252021236529,-5.448571697594771
2018,ac,50 a 54 anos,-5.294391727978535,-4.7622225615862375,-4.99522610167645
2018,ac,55 a 59 anos,-5.006830985416348,-4.548428449886513,-4.7533079856928655
2018,ac,60 a 64 anos,-4.556945174684326,-4.121311351518533,-4.317200386857657
2018,ac,65 a 69 anos,-4.142562236132881,-3.717417240356305,-3.911223279095997
2018,ac,70 a 74 anos,-3.744867829420714,-3.4275129304994225,-3.574238559554288
2018,ac,75 a 79 anos,-3.1347053195988743,-3.0606673859999565,-3.09775263577255
2018,ac,80 anos ou mais,-2.377389524491472,-2.1707988764832664,-2.2750276168398993
2019,ac,Menos de 1 ano,-4.350341811674712,-3.985912573387642,-4.144733054634917
2019,ac,1 a 4 anos,-7.0910783311905305,-6.8122363110272115,-6.939230295954898
2019,ac,5 a 9 anos,-7.583530877357856,-7.628552018595379,-7.606294791428703
2019,ac,10 a 14 anos,-7.842469928044638,-8.11770833575492,-7.974243148819301
2019,ac,15 a 19 anos,-7.295788463727177,-6.250996313064852,-6.633049976095224
2019,ac,20 a 24 anos,-7.53197010189899,-5.866388960730776,-6.379298460419191
2019,ac,25 a 29 anos,-6.957391065841086,-5.833341436823859,-6.251607249612494
2019,ac,30 a 34 anos,-6.863627921319895,-5.722657242476841,-6.14953354333571
2019,ac,35 a 39 anos,-6.52066957438996,-5.6395234920136375,-5.9924161515179515
2019,ac,40 a 44 anos,-6.392911257790638,-5.744141691767816,-6.020450351244582
2019,ac,45 a 49 anos,-5.763887418374908,-5.167857997655093,-5.423785685676011
2019,ac,50 a 54 anos,-5.667130694217178,-4.765097569262712,-5.12021643758574
2019,ac,55 a 59 anos,-5.005021056546238,-4.569794232608214,-4.76609849322361
2019,ac,60 a 64 anos,-4.632585554144234,-4.053413967970337,-4.304786655909078
2019,ac,65 a 69 anos,-4.222473494541142,-3.7664417970806556,-3.9723632398621818
2019,ac,70 a 74 anos,-3.8242203259154306,-3.3669848717050503,-3.5712719265894823
2019,ac,75 a 79 anos,-3.215780744645965,-2.834131227141088,-3.0100933163419716
2019,ac,80 anos ou mais,-2.4149241963193933,-2.1640564182308086,-2.2896862859726177
2020,ac,Menos de 1 ano,-4.257111858310241,-4.041641643714421,-4.1403646415177215
2020,ac,1 a 4 anos,-7.489534417889698,-7.082590600050081,-7.261563550718309
2020,ac,5 a 9 anos,-8.217339445435615,-7.569189351146084,-7.834625952781133
2020,ac,10 a 14 anos,-8.051784193763167,-7.547043907646315,-7.761163900255848
2020,ac,15 a 19 anos,-7.295161266127764,-6.003898314987721,-6.441291790032012
2020,ac,20 a 24 anos,-7.167118526617859,-5.932442907179876,-6.363942946042894
2020,ac,25 a 29 anos,-7.1237321932141855,-5.8347946237903425,-6.291971180033436
2020,ac,30 a 34 anos,-6.782388742424512,-5.630687199577407,-6.06063113058343
2020,ac,35 a 39 anos,-6.340487546074398,-5.398112697889721,-5.769578898485093
2020,ac,40 a 44 anos,-6.267975861250496,-5.435810214036275,-5.772735095760914
2020,ac,45 a 49 anos,-5.67525198423874,-5.015483285655083,-5.294015960382464
2020,ac,50 a 54 anos,-5.339593942159246,-4.750021426640487,-5.003323905183193
2020,ac,55 a 59 anos,-4.840910098418113,-4.447796969653361,-4.627631510497794
2020,ac,60 a 64 anos,-4.322183685614095,-3.824843336315732,-4.046588405078337
2020,ac,65 a 69 anos,-3.9536857666836824,-3.5367787188869158,-3.7268169633566033
2020,ac,70 a 74 anos,-3.668925446614455,-3.1343436558969393,-3.3691078110438126
2020,ac,75 a 79 anos,-3.059817830060027,-2.7316548504084652,-2.885848368379218
2020,ac,80 anos ou mais,-2.340644578724123,-1.9768451191663863,-2.1545388432457813
2021,ac,Menos de 1 ano,-4.275223779554053,-3.8374728488763314,-4.026371578635899
2021,ac,1 a 4 anos,-6.95927725271629,-7.203146523984626,-7.076169372945179
2021,ac,5 a 9 anos,-8.113983947536875,-8.359627674302297,-8.2320334441777
2021,ac,10 a 14 anos,-7.30398573308748,-7.747304361140257,-7.507593290337689
2021,ac,15 a 19 anos,-7.46158815319159,-6.246525768636546,-6.6662619043557205
2021,ac,20 a 24 anos,-6.957607399299679,-6.077674883341184,-6.4186380768469276
2021,ac,25 a 29 anos,-6.65131228970095,-6.000550862048088,-6.278094956423559
2021,ac,30 a 34 anos,-6.311236868428407,-5.761944879533854,-6.005441677672359
2021,ac,35 a 39 anos,-6.1644292349427205,-5.521861969841266,-5.798084367478848
2021,ac,40 a 44 anos,-5.657638173120191,-5.323070108635438,-5.47872842219738
2021,ac,45 a 49 anos,-5.3097875602705775,-4.869468707441131,-5.067190999467
2021,ac,50 a 54 anos,-4.964355744569613,-4.4894978366219345,-4.699794219626721
2021,ac,55 a 59 anos,-4.536371168606405,-4.179317619980978,-4.3446814095151955
2021,ac,60 a 64 anos,-4.2752740462885646,-3.846255017935336,-4.041929029461851
2021,ac,65 a 69 anos,-3.89305406597711,-3.4074682523806836,-3.62447519756195
2021,ac,70 a 74 anos,-3.4169495853753755,-3.0843317742559484,-3.2392664905385398
2021,ac,75 a 79 anos,-2.9374715262730753,-2.676570682932848,-2.8018898987245575
2021,ac,80 anos ou mais,-2.2879192637558683,-2.0165100824111852,-2.1527810206827294
2022,ac,Menos de 1 ano,-4.13328652972898,-4.006375789276149,-4.067233031783785
2022,ac,1 a 4 anos,-7.157062643953308,-6.9547070195922664,-7.048820719260773
2022,ac,5 a 9 anos,-8.894395989806974,-8.150887605778182,-8.447119378780195
2022,ac,10 a 14 anos,-7.869974942744773,-7.736255720967196,-7.798867151034733
2022,ac,15 a 19 anos,-7.718790064894411,-6.330784906513872,-6.784622283621098
2022,ac,20 a 24 anos,-7.180542488920684,-6.193180151008607,-6.563415476825318
2022,ac,25 a 29 anos,-7.569641097657125,-6.076112021168275,-6.5753082636105535
2022,ac,30 a 34 anos,-6.851091552452905,-5.853214245718613,-6.243402642434676
2022,ac,35 a 39 anos,-6.486876063188996,-5.885005236781887,-6.147090328913362
2022,ac,40 a 44 anos,-6.35748250133281,-5.7128568241858835,-5.9887788245765226
2022,ac,45 a 49 anos,-6.178358965747088,-5.3203993414183754,-5.663378732682952
2022,ac,50 a 54 anos,-5.605701336001284,-5.121337449961192,-5.3349673194075935
2022,ac,55 a 59 anos,-4.99110650317735,-4.565554272802352,-4.75955979830768
2022,ac,60 a 64 anos,-4.644845066131244,-4.130782576893695,-4.360818474624617
2022,ac,65 a 69 anos,-4.101992013459294,-3.898325561384077,-3.996323529052324
2022,ac,70 a 74 anos,-3.906760958158748,-3.3772476388188633,-3.612007118720761
2022,ac,75 a 79 anos,-3.284208828009212,-2.9622903863313588,-3.115077460833566
2022,ac,80 anos ou mais,-2.339605585237726,-2.2735365340002565,-2.308525704524168
2023,ac,Menos de 1 ano,-4.138019625724765,-4.014094536210518,-4.072425876514455
2023,ac,1 a 4 anos,-7.063042245554796,-6.878436700529881,-6.964713731757809
2023,ac,5 a 9 anos,-8.41634704246641,-7.975764148053292,-8.167128046584962
2023,ac,10 a 14 anos,-7.722614264524711,-7.613981445683746,-7.665097740929264
2023,ac,15 a 19 anos,-7.555643937797311,-6.437280185838098,-6.832433959872447
2023,ac,20 a 24 anos,-7.664178542162387,-6.019754126823808,-6.526376455565169
2023,ac,25 a 29 anos,-7.129846421459846,-5.859563056320972,-6.313091812069292
2023,ac,30 a 34 anos,-6.827876213673867,-5.78093215779138,-6.184918643794295
2023,ac,35 a 39 anos,-6.969321541144931,-5.7863415721293725,-6.2235069664505565
2023,ac,40 a 44 anos,-6.268837106197887,-5.85359925998997,-6.043115183480807
2023,ac,45 a 49 anos,-5.808556140180324,-5.483053549285955,-5.634069042866641
2023,ac,50 a 54 anos,-5.52340676251457,-4.972743239608666,-5.210838743652181
2023,ac,55 a 59 anos,-5.241128590639456,-4.67660480686014,-4.925081228970042
2023,ac,60 a 64 anos,-4.618023359139468,-4.360930052832828,-4.4845369180006145
2023,ac,65 a 69 anos,-4.2391860560826435,-3.9321857201653794,-4.075798191892067
2023,ac,70 a 74 anos,-3.734536386843797,-3.538256806484254,-3.633629314841004
2023,ac,75 a 79 anos,-3.3823417755590057,-2.975704897103083,-3.1652366601485937
2023,ac,80 anos ou mais,-2.3875438374740234,-2.277958090238415,-2.3355127156642554
1994,al,Menos de 1 ano,-3.2910183409420672,-3.078667164962712,-3.176360349841613
1994,al,1 a 4 anos,-6.5885199879920835,-6.4861702794739236,-6.535782443709459
1994,al,5 a 9 anos,-7.957318362067225,-7.557196241736537,-7.73629507208116
1994,al,10 a 14 anos,-7.9461226004491765,-7.504003356596439,-7.70178771315998
1994,al,15 a 19 anos,-7.502777943550703,-6.65296003510492,-6.995175232534058
1994,al,20 a 24 anos,-7.584847779667162,-6.302815675893976,-6.767743706691205
1994,al,25 a 29 anos,-7.121500791720193,-5.8136606889019635,-6.289439292702654
1994,al,30 a 34 anos,-6.605823775778926,-5.465636657429258,-5.903439582365486
1994,al,35 a 39 anos,-6.169216484219822,-5.327501473087326,-5.682319535533625
1994,al,40 a 44 anos,-5.817087619882093,-5.161557039876844,-5.4467759636814295
1994,al,45 a 49 anos,-5.483621108165908,-4.944003566280916,-5.187575160868045
1994,al,50 a 54 anos,-5.131005602495099,-4.613539629416352,-4.848730491100828
1994,al,55 a 59 anos,-4.754465319822905,-4.355998759650699,-4.553302507906974
1994,al,60 a 64 anos,-4.368894391543157,-4.038670841819225,-4.205225672602408
1994,al,65 a 69 anos,-3.9293155734827527,-3.627943761643891,-3.7770597064680693
1994,al,70 a 74 anos,-3.4728901886656764,-3.3246213752501252,-3.399797417592059
1994,al,75 a 79 anos,-2.903219687995318,-2.766340303928626,-2.835313235762541
1994,al,80 anos ou mais,-2.224001984101806,-2.0680622368263344,-2.1515669152095698
1995,al,Menos de 1 ano,-3.5140581385290433,-3.2493794087267553,-3.36968510194469
1995,al,1 a 4 anos,-6.5719688884862615,-6.572379140349761,-6.5721774773573145
1995,al,5 a 9 anos,-7.984648220406803,-7.762645434693843,-7.86685814412555
1995,al,10 a 14 anos,-8.052953337791092,-7.711838304756866,-7.868546363217534
1995,al,15 a 19 anos,-7.5028797142359664,-6.7721521779059906,-7.0758053707557576
1995,al,20 a 24 anos,-7.3564545409638304,-6.062592778155008,-6.528747186040871
1995,al,25 a 29 anos,-6.961677713988939,-5.821752219326564,-6.256948522952673
1995,al,30 a 34 anos,-6.575776968140922,-5.451571530989129,-5.885530322266486
1995,al,35 a 39 anos,-6.43539963811667,-5.3709268903800975,-5.792046036752728
1995,al,40 a 44 anos,-5.856547110878937,-5.0525732162771595,-5.389636748961818
1995,al,45 a 49 anos,-5.485456733181825,-4.905024511076677,-5.164806853014393
1995,al,50 a 54 anos,-5.1119726464388355,-4.6594380908334685,-4.8683438555292735
1995,al,55 a 59 anos,-4.62637550911705,-4.268448896997659,-4.447119406103946
1995,al,60 a 64 anos,-4.3551140891549025,-4.026394021848415,-4.192408621957722
1995,al,65 a 69 anos,-3.943548918861668,-3.6291807284750996,-3.7852853154525383
1995,al,70 a 74 anos,-3.5048344330173067,-3.26223144562881,-3.3828398214572233
